1568661345276657665,0,0,2022-09-10T18:03:03Z
1568661218281521152,0,1,2022-09-10T18:02:33Z
1568661079483465728,0,2,2022-09-10T18:02:00Z
1568660963808911361,0,1,2022-09-10T18:01:32Z
1568660827292729345,1,6,2022-09-10T18:01:00Z
1568660520311607297,0,1,2022-09-10T17:59:47Z
1568660315398897664,0,2,2022-09-10T17:58:58Z
1568660219596623883,0,2,2022-09-10T17:58:35Z
1568660206376165379,0,0,2022-09-10T17:58:32Z
1568659865098399745,0,0,2022-09-10T17:57:10Z
1568659697049423873,0,0,2022-09-10T17:56:30Z
1568659589494706176,0,1,2022-09-10T17:56:05Z
1568659562252697605,0,0,2022-09-10T17:55:58Z
1568659408498077696,0,7,2022-09-10T17:55:21Z
1568659093656838144,0,4,2022-09-10T17:54:06Z
1568659053651570688,0,0,2022-09-10T17:53:57Z
1568658794187747328,0,1,2022-09-10T17:52:55Z
1568658666693304320,0,0,2022-09-10T17:52:25Z
1568658111921270785,0,0,2022-09-10T17:50:12Z
1568657831141986304,0,10,2022-09-10T17:49:05Z
1568657240818651139,0,1,2022-09-10T17:46:45Z
1568657143787835392,0,0,2022-09-10T17:46:21Z
1568656740169949184,0,1,2022-09-10T17:44:45Z
1568656644569014275,0,1,2022-09-10T17:44:22Z
1568656572641071104,0,0,2022-09-10T17:44:05Z
1568656398132867072,0,1,2022-09-10T17:43:24Z
1568656379564494848,0,0,2022-09-10T17:43:19Z
1568655905864175619,0,2,2022-09-10T17:41:26Z
1568655785672019968,0,0,2022-09-10T17:40:58Z
1568655781192699908,0,5,2022-09-10T17:40:57Z
1568655676649476097,0,1,2022-09-10T17:40:32Z
1568655469287460869,0,0,2022-09-10T17:39:42Z
1568654960509820929,0,1,2022-09-10T17:37:41Z
1568654760190029824,0,0,2022-09-10T17:36:53Z
1568654285642297347,0,4,2022-09-10T17:35:00Z
1568653700796715013,0,0,2022-09-10T17:32:41Z
1568653185421557760,0,1,2022-09-10T17:30:38Z
1568652455805874176,0,1,2022-09-10T17:27:44Z
1568652382195847169,0,1,2022-09-10T17:27:26Z
1568652285257068545,0,0,2022-09-10T17:27:03Z
1568652106680225793,1,7,2022-09-10T17:26:21Z
1568651835489263618,0,1,2022-09-10T17:25:16Z
1568651422442426368,0,1,2022-09-10T17:23:37Z
1568651033450270720,0,2,2022-09-10T17:22:05Z
1568651031323492358,0,0,2022-09-10T17:22:04Z
1568650570407485441,1,2,2022-09-10T17:20:14Z
1568650445350129664,0,0,2022-09-10T17:19:44Z
1568650433660329985,0,1,2022-09-10T17:19:42Z
1568650402127642627,0,0,2022-09-10T17:19:34Z
1568650387384864769,0,3,2022-09-10T17:19:31Z
1568650358595141633,0,0,2022-09-10T17:19:24Z
1568650243754926080,0,0,2022-09-10T17:18:56Z
1568650082299543552,0,1,2022-09-10T17:18:18Z
1568649661187239938,0,0,2022-09-10T17:16:37Z
1568649295523627009,0,5,2022-09-10T17:15:10Z
1568649123393568768,0,2,2022-09-10T17:14:29Z
1568649063381483525,0,0,2022-09-10T17:14:15Z
1568648037974810624,0,2,2022-09-10T17:10:10Z
1568647893845950465,0,6,2022-09-10T17:09:36Z
1568647775952437248,1,2,2022-09-10T17:09:08Z
1568647711205003266,0,0,2022-09-10T17:08:53Z
1568647447747887105,0,0,2022-09-10T17:07:50Z
1568647436838764552,0,0,2022-09-10T17:07:47Z
1568647100824420352,0,4,2022-09-10T17:06:27Z
1568647083858567170,3,6,2022-09-10T17:06:23Z
1568646793788792833,1,2,2022-09-10T17:05:14Z
1568646014307024902,0,1,2022-09-10T17:02:08Z
1568645710471372802,13,149,2022-09-10T17:00:56Z
1568645582578749440,0,0,2022-09-10T17:00:25Z
1568645547354882050,0,0,2022-09-10T17:00:17Z
1568645512949276675,0,5,2022-09-10T17:00:08Z
1568645288625324033,0,0,2022-09-10T16:59:15Z
1568645227166015488,0,0,2022-09-10T16:59:00Z
1568645168882122762,0,0,2022-09-10T16:58:46Z
